                        Market Ratios - Daily,,,
DATE,Market Price ,Market Price to ,Market Dividend 
,Earnings Ratio (PER),Book Value (PBV),Yield (DY)
2019-11-20 00:00:00,10.8416,1.1391,3.1657
2019-11-21 00:00:00,10.8411,1.139,3.1659
2019-11-22 00:00:00,10.8075,1.1355,3.1757
2019-11-25 00:00:00,10.7447,1.1289,3.1943
2019-11-26 00:00:00,10.7643,1.1309,3.1884
2019-11-27 00:00:00,10.8067,1.1354,3.1759
2019-11-28 00:00:00,10.952,1.1507,3.1338
2019-11-29 00:00:00,10.9712,1.1527,3.1283
2019-12-02 00:00:00,10.9769,1.1533,3.1267
2019-12-03 00:00:00,10.9765,1.1532,3.1268
2019-12-04 00:00:00,10.9613,1.1516,3.1311
2019-12-05 00:00:00,10.881,1.1432,3.1543
2019-12-06 00:00:00,10.861,1.1411,3.1601
2019-12-09 00:00:00,10.7798,1.1326,3.1838
2019-12-10 00:00:00,10.7031,1.1245,3.2067
2019-12-12 00:00:00,10.7728,1.1318,3.1859
2019-12-13 00:00:00,10.7552,1.13,3.1911
2019-12-16 00:00:00,10.6975,1.1239,3.2084
2019-12-17 00:00:00,10.7069,1.1249,3.2055
2019-12-18 00:00:00,10.7012,1.1243,3.2072
2019-12-19 00:00:00,10.6768,1.1217,3.2146
2019-12-20 00:00:00,10.6759,1.1216,3.2149
2019-12-23 00:00:00,10.653,1.1192,3.2217
2019-12-24 00:00:00,10.6907,1.1232,3.2104
2019-12-26 00:00:00,10.7499,1.1294,3.1927
2019-12-27 00:00:00,10.8135,1.1361,3.174
2019-12-30 00:00:00,10.8724,1.1423,3.1568
2019-12-31 00:00:00,10.8251,1.1373,3.1705
2020-01-02 00:00:00,10.9528,1.1328,3.0818
2020-01-03 00:00:00,10.9577,1.1333,3.0804
2020-01-06 00:00:00,10.9622,1.126,3.0925
2020-01-07 00:00:00,10.883,1.1178,3.115
2020-01-08 00:00:00,10.907,1.0945,3.1911
2020-01-09 00:00:00,11.0429,1.1098,3.1396
2020-01-13 00:00:00,10.9977,1.1076,3.1432
2020-01-14 00:00:00,10.8823,1.1039,3.1576
2020-01-16 00:00:00,10.8319,1.0987,3.1723
2020-01-17 00:00:00,10.8172,1.0973,3.1766
2020-01-20 00:00:00,10.7705,1.0925,3.1904
2020-01-21 00:00:00,10.7853,1.094,3.186
2020-01-22 00:00:00,10.8347,1.099,3.1715
2020-01-23 00:00:00,10.9132,1.107,3.1486
2020-01-24 00:00:00,10.931,1.1083,3.1206
2020-01-27 00:00:00,10.8355,1.0986,3.1481
2020-01-28 00:00:00,10.7445,1.0893,3.1748
2020-01-29 00:00:00,10.8409,1.0991,3.1348
2020-01-30 00:00:00,10.8782,1.0969,3.1386
2020-01-31 00:00:00,10.9065,1.0974,3.125
2020-02-03 00:00:00,10.9112,1.0979,3.1237
2020-02-05 00:00:00,10.9315,1.0999,3.1179
2020-02-06 00:00:00,10.9429,1.1011,3.1146
2020-02-07 00:00:00,10.9324,1.1,3.1176
2020-02-10 00:00:00,10.9162,1.0984,3.1222
2020-02-11 00:00:00,10.8524,1.092,3.1406
2020-02-12 00:00:00,10.8145,1.0882,3.1516
2020-02-13 00:00:00,10.7756,1.0843,3.163
2020-02-14 00:00:00,10.7239,1.0791,3.1782
2020-02-17 00:00:00,10.6964,1.0763,3.1864
2020-02-18 00:00:00,10.7272,1.0794,3.1772
2020-02-19 00:00:00,10.7582,1.0825,3.1681
2020-02-20 00:00:00,10.7264,1.0793,3.1775
2020-02-24 00:00:00,10.6653,1.0731,3.1957
2020-02-25 00:00:00,10.5432,1.0609,3.2327
2020-02-26 00:00:00,10.3825,1.0447,3.2827
2020-02-27 00:00:00,10.368,1.0477,3.2758
2020-02-28 00:00:00,10.2309,1.0338,3.3197
2020-03-02 00:00:00,10.27,1.0378,3.3071
2020-03-03 00:00:00,10.2803,1.0388,3.3038
2020-03-04 00:00:00,10.1285,1.0235,3.3533
2020-03-05 00:00:00,10.0349,1.014,3.3846
2020-03-06 00:00:00,9.7767,0.9879,3.474
2020-03-10 00:00:00,9.3719,0.947,3.624
2020-03-11 00:00:00,9.523,0.9623,3.5665
2020-03-12 00:00:00,9.1846,0.9281,3.6979
2020-03-13 00:00:00,8.9328,0.9027,3.8021
2020-03-20 00:00:00,8.3774,0.8465,4.0542
2020-05-11 00:00:00,8.049,0.8133,4.2196
2020-05-12 00:00:00,7.7843,0.7866,4.3631
2020-05-13 00:00:00,8.0029,0.8087,4.244
2020-05-14 00:00:00,8.051,0.8136,4.2186
2020-05-15 00:00:00,8.1344,0.822,4.1753
2020-05-18 00:00:00,8.4419,0.8531,4.0232
2020-05-19 00:00:00,8.6145,0.8705,3.9426
2020-05-20 00:00:00,8.567,0.8657,3.9645
2020-05-21 00:00:00,8.8055,0.8898,3.8571
2020-05-22 00:00:00,8.8333,0.8926,3.845
2020-05-26 00:00:00,8.7971,0.8889,3.8608
2020-05-27 00:00:00,8.8335,0.8926,3.8449
2020-05-28 00:00:00,8.9939,0.9088,3.7763
2020-05-29 00:00:00,8.9195,0.9013,3.8078
2020-06-01 00:00:00,8.825,0.8918,3.8486
2020-06-02 00:00:00,8.8162,0.8909,3.8525
2020-06-03 00:00:00,8.8011,0.8893,3.859
2020-06-04 00:00:00,8.7986,0.8891,3.8602
2020-06-08 00:00:00,8.9105,0.9004,3.8117
2020-06-09 00:00:00,9.0421,0.9137,3.7562
2020-06-10 00:00:00,9.0498,0.9145,3.753
2020-06-11 00:00:00,9.0492,0.9144,3.7532
2020-06-12 00:00:00,9.0448,0.914,3.7551
2020-06-15 00:00:00,9.0266,0.9121,3.7627
2020-06-16 00:00:00,9.0353,0.913,3.759
2020-06-17 00:00:00,9.151,0.9208,3.7167
2020-06-18 00:00:00,9.1856,0.9243,3.7027
2020-06-19 00:00:00,9.2104,0.9268,3.6927
2020-06-22 00:00:00,9.3139,0.9372,3.6517
2020-06-23 00:00:00,9.3814,0.944,3.6254
2020-06-24 00:00:00,9.4347,0.9493,3.6049
2020-06-25 00:00:00,9.4967,0.9556,3.5814
2020-06-26 00:00:00,9.5296,0.9589,3.569
2020-06-29 00:00:00,9.5119,0.9571,3.5757
2020-06-30 00:00:00,9.5041,0.9563,3.5786
2020-07-01 00:00:00,9.502,0.9561,3.5794
2020-07-02 00:00:00,9.4294,0.9488,3.607
2020-07-03 00:00:00,9.3221,0.938,3.6485
2020-07-06 00:00:00,9.3682,0.9427,3.6305
2020-07-07 00:00:00,9.379,0.9437,3.6263
2020-07-08 00:00:00,9.3564,0.9415,3.6351
2020-07-09 00:00:00,9.395,0.9453,3.6202
2020-07-10 00:00:00,9.2145,0.9272,3.6911
2020-07-13 00:00:00,9.0062,0.9062,3.7764
2020-07-14 00:00:00,9.1305,0.9187,3.725
2020-07-15 00:00:00,9.0744,0.9131,3.7481
2020-07-16 00:00:00,9.1424,0.9199,3.7202
2020-07-17 00:00:00,9.2069,0.9264,3.6941
2020-07-20 00:00:00,9.2998,0.9358,3.6572
2020-07-21 00:00:00,9.2917,0.935,3.6604
2020-07-22 00:00:00,9.2354,0.9274,3.6723
2020-07-23 00:00:00,9.2741,0.9313,3.657
2020-07-24 00:00:00,9.395,0.9434,3.6099
2020-07-27 00:00:00,9.4688,0.9508,3.5818
2020-07-28 00:00:00,9.4588,0.9498,3.5856
2020-07-29 00:00:00,9.4478,0.9487,3.5894
2020-07-30 00:00:00,9.4369,0.9476,3.5936
2020-07-31 00:00:00,9.504,0.9544,3.5682
2020-08-04 00:00:00,9.5829,0.9623,3.5388
2020-08-05 00:00:00,9.5451,0.9585,3.5528
2020-08-06 00:00:00,9.6015,0.9641,3.532
2020-08-07 00:00:00,9.5295,0.9634,3.6174
2020-08-10 00:00:00,9.7851,0.9591,3.4238
2020-08-11 00:00:00,9.9991,0.9639,3.0726
2020-08-12 00:00:00,9.9237,0.9625,3.0595
2020-08-13 00:00:00,9.9523,0.9652,3.0507
2020-08-14 00:00:00,10.0024,0.9701,3.0354
2020-08-17 00:00:00,9.9827,0.9682,3.0414
2020-08-18 00:00:00,10.0365,0.9734,3.0251
2020-08-19 00:00:00,10.1717,0.9865,2.9849
2020-08-20 00:00:00,10.1892,0.9882,2.9798
2020-08-21 00:00:00,10.3531,0.9859,2.9609
2020-08-24 00:00:00,10.3409,0.9862,2.8931
2020-08-25 00:00:00,9.4694,0.9093,3.1179
2020-08-26 00:00:00,9.4208,0.9047,3.134
2020-08-27 00:00:00,9.4166,0.9043,3.1354
2020-08-28 00:00:00,9.4068,0.902,3.1383
2020-08-31 00:00:00,8.9767,0.8981,3.121
2020-09-02 00:00:00,9.0297,0.9033,3.0976
2020-09-03 00:00:00,9.0143,0.9018,3.1029
2020-09-04 00:00:00,8.9651,0.8907,3.1151
2020-09-07 00:00:00,8.9511,0.8885,3.1151
2020-09-08 00:00:00,8.9601,0.8894,3.1119
2020-09-09 00:00:00,9.0517,0.8985,3.0804
2020-09-10 00:00:00,9.1009,0.9034,3.0638
2020-09-11 00:00:00,9.1672,0.91,3.0416
2020-09-14 00:00:00,9.2543,0.9186,3.013
2020-09-15 00:00:00,9.327,0.9258,2.9895
2020-09-16 00:00:00,9.4141,0.9345,2.9618
2020-09-17 00:00:00,9.5376,0.9468,2.9235
2020-09-18 00:00:00,9.6421,0.9571,2.8918
2020-09-21 00:00:00,9.713,0.9642,2.8707
2020-09-22 00:00:00,9.755,0.9674,2.8425
2020-09-23 00:00:00,9.7469,0.9662,3.0398
2020-09-24 00:00:00,9.8129,0.9728,3.0193
2020-09-25 00:00:00,9.8937,0.9808,2.9947
2020-09-28 00:00:00,10.1794,1.0091,2.9106
2020-09-29 00:00:00,10.1103,1.0026,2.9338
2020-09-30 00:00:00,10.0956,1.0011,2.938
2020-10-02 00:00:00,10.2058,1.0121,2.9063
2020-10-05 00:00:00,9.4248,0.9346,3.1471
2020-10-06 00:00:00,9.3361,0.9258,3.177
2020-10-07 00:00:00,9.4009,0.9323,3.1551
2020-10-08 00:00:00,9.691,0.961,3.0607
2020-10-09 00:00:00,9.8165,0.9735,3.0215
2020-10-12 00:00:00,9.8883,0.9806,2.9996
2020-10-13 00:00:00,9.8239,0.9742,3.0193
2020-10-14 00:00:00,9.9714,0.9888,2.9746
2020-10-15 00:00:00,10.022,0.9938,2.9596
2020-10-16 00:00:00,10.0656,0.9982,2.9468
2020-10-19 00:00:00,10.0661,0.9982,2.9466
2020-10-20 00:00:00,10.0461,0.9962,2.9525
2020-10-21 00:00:00,9.6236,0.9543,3.0821
2020-10-22 00:00:00,9.7712,0.969,3.0355
2020-10-23 00:00:00,9.7662,0.9685,3.0371
2020-10-26 00:00:00,9.5976,0.9518,3.0905
2020-10-27 00:00:00,9.6221,0.9542,3.0826
2020-10-28 00:00:00,9.4864,0.9407,3.1267
2020-10-29 00:00:00,9.7005,0.962,3.0577
2020-11-02 00:00:00,9.6824,0.9602,3.0634
2020-11-03 00:00:00,9.9022,0.982,2.9954
2020-11-04 00:00:00,10.0084,0.9925,2.9636
2020-11-05 00:00:00,10.1748,1.009,2.9152
2020-11-06 00:00:00,10.3035,1.0218,2.8787
2020-11-09 00:00:00,10.3618,1.0275,2.8625
2020-11-10 00:00:00,10.3384,1.0252,2.869
2020-11-11 00:00:00,10.3418,1.0256,2.8681
2020-11-12 00:00:00,10.3301,1.0244,2.8713
2020-11-13 00:00:00,10.3156,1.023,2.8754
2020-11-16 00:00:00,10.3063,1.022,2.878
2020-11-17 00:00:00,10.3606,1.0274,2.8629
2020-11-18 00:00:00,10.3594,1.0273,2.8632
2020-11-19 00:00:00,10.2791,1.0193,2.8856
2020-11-20 00:00:00,10.32,1.0234,2.8741
2020-11-23 00:00:00,10.298,1.0212,2.8803
2020-11-24 00:00:00,10.3245,1.0238,2.8729
2020-11-25 00:00:00,10.4163,1.0329,2.8476
2020-11-26 00:00:00,10.431,1.0344,2.8435
2020-11-27 00:00:00,10.5031,1.0416,2.824
2020-11-30 00:00:00,10.61,1.0522,2.7956
2020-12-01 00:00:00,10.7373,1.0648,2.7624
2020-12-02 00:00:00,10.7855,1.0696,2.7501
2020-12-03 00:00:00,10.8096,1.072,2.744
2020-12-04 00:00:00,10.8734,1.0783,2.7278
2020-12-07 00:00:00,11.003,1.0911,2.6957
2020-12-08 00:00:00,11.1563,1.1063,2.6587
2020-12-09 00:00:00,11.2262,1.1133,2.6421
2020-12-10 00:00:00,11.2335,1.114,2.6404
2020-12-11 00:00:00,11.2423,1.1149,2.6384
2020-12-14 00:00:00,11.3187,1.1219,2.6248
2020-12-15 00:00:00,11.3358,1.1157,2.6351
2020-12-16 00:00:00,11.3296,1.1183,2.642
2020-12-17 00:00:00,11.1548,1.1136,2.63
2020-12-18 00:00:00,11.1841,1.1131,2.6849
2020-12-21 00:00:00,11.186,1.113,2.7219
2020-12-22 00:00:00,11.2068,1.115,2.7169
2020-12-23 00:00:00,11.1969,1.114,2.7194
2020-12-24 00:00:00,11.2925,1.1235,2.6963
2020-12-28 00:00:00,11.1301,1.1187,2.6884
2020-12-30 00:00:00,11.2017,1.1259,2.6713
2020-12-31 00:00:00,11.2453,1.1302,2.6609
2021-01-04 00:00:00,11.4457,1.1504,2.6143
2021-01-05 00:00:00,11.6029,1.1646,2.5763
2021-01-06 00:00:00,11.6854,1.1681,2.5662
2021-01-07 00:00:00,11.7883,1.1766,2.5353
2021-01-08 00:00:00,11.8396,1.1793,2.5276
2021-01-11 00:00:00,11.9802,1.1932,2.4981
2021-01-12 00:00:00,12.1109,1.2063,2.4711
2021-01-13 00:00:00,12.3787,1.2329,2.4177
2021-01-15 00:00:00,12.8633,1.2812,2.3266
2021-01-18 00:00:00,13.1761,1.3123,2.2714
2021-01-19 00:00:00,12.987,1.2935,2.3044
2021-01-20 00:00:00,13.1125,1.306,2.2824
2021-01-21 00:00:00,13.523,1.3469,2.2131
2021-01-22 00:00:00,14.0754,1.4019,2.1262
2021-01-25 00:00:00,14.4595,1.4402,2.0698
2021-01-26 00:00:00,14.4037,1.4354,2.0766
2021-01-27 00:00:00,14.6467,1.4597,2.0421
2021-01-29 00:00:00,14.4074,1.4358,2.076
2021-02-01 00:00:00,14.21,1.4188,2.1005
2021-02-02 00:00:00,13.3682,1.3251,2.2467
2021-02-03 00:00:00,13.7062,1.3627,2.213
2021-02-05 00:00:00,14.0831,1.3649,2.1291
2021-02-08 00:00:00,14.093,1.3334,2.1423
2021-02-09 00:00:00,14.0505,1.3079,2.2156
2021-02-10 00:00:00,13.6424,1.2699,2.2819
2021-02-11 00:00:00,13.407,1.248,2.3219
2021-02-12 00:00:00,14.1352,1.3112,2.2165
2021-02-15 00:00:00,14.028,1.2971,2.2329
2021-02-16 00:00:00,13.449,1.2436,2.3291
2021-02-17 00:00:00,13.4378,1.2445,2.3263
2021-02-18 00:00:00,13.6109,1.2669,2.3473
2021-02-19 00:00:00,13.718,1.2773,2.3282
2021-02-22 00:00:00,13.3654,1.2444,2.3896
2021-02-23 00:00:00,12.8925,1.2004,2.4772
2021-02-24 00:00:00,12.9886,1.2074,2.4552
2021-02-25 00:00:00,13.1726,1.2245,2.4208
2021-03-01 00:00:00,13.0039,1.2162,2.423
2021-03-02 00:00:00,12.8385,1.2,2.4543
2021-03-03 00:00:00,12.5758,1.1754,2.5056
2021-03-04 00:00:00,12.2418,1.1442,2.5739
2021-03-05 00:00:00,12.3335,1.1528,2.5548
2021-03-08 00:00:00,12.941,1.1983,2.4626
2021-03-09 00:00:00,12.9055,1.1945,2.4625
2021-03-10 00:00:00,12.8967,1.1773,2.5074
2021-03-12 00:00:00,12.959,1.183,2.4953
2021-03-15 00:00:00,12.8033,1.1687,2.5257
2021-03-16 00:00:00,12.7305,1.1621,2.5401
2021-03-17 00:00:00,12.667,1.1477,2.5678
2021-03-18 00:00:00,12.8566,1.1109,2.4163
2021-03-19 00:00:00,12.8224,1.0932,2.4097
2021-03-22 00:00:00,13.0928,1.1106,2.4191
2021-03-23 00:00:00,13.2228,1.1107,2.4177
2021-03-24 00:00:00,13.7178,1.1368,2.3121
2021-03-25 00:00:00,13.6859,1.1308,2.3179
2021-03-26 00:00:00,13.9853,1.1285,2.1991
2021-03-29 00:00:00,13.997,1.1393,2.2708
2021-03-30 00:00:00,14.879,1.1371,2.2622
2021-03-31 00:00:00,14.9794,1.1233,2.3142
2021-04-01 00:00:00,14.9821,1.1341,2.2805
2021-04-05 00:00:00,15.2112,1.1322,2.38
2021-04-06 00:00:00,15.1188,1.1393,2.3427
2021-04-07 00:00:00,15.163,1.1437,2.2808
2021-04-08 00:00:00,15.2092,1.1566,2.2125
2021-04-09 00:00:00,15.0956,1.1616,2.3511
2021-04-12 00:00:00,15.3357,1.18,2.3143
2021-04-15 00:00:00,15.5104,1.1935,2.2882
2021-04-16 00:00:00,15.1815,1.1766,2.3489
2021-04-19 00:00:00,15.2119,1.1679,2.3405
2021-04-20 00:00:00,14.8127,1.1373,2.4036
2021-04-21 00:00:00,15.0054,1.1489,2.357
2021-04-22 00:00:00,14.8905,1.1401,2.3752
2021-04-23 00:00:00,14.6998,1.1253,2.4065
2021-04-27 00:00:00,14.3443,1.0999,2.5307
2021-04-28 00:00:00,14.6178,1.1263,2.4701
2021-04-29 00:00:00,14.574,1.1229,2.4775
2021-04-30 00:00:00,14.5568,1.1216,2.4805
2021-05-03 00:00:00,14.5718,1.1227,2.4779
2021-05-04 00:00:00,14.363,1.1066,2.5139
2021-05-05 00:00:00,14.4328,1.112,2.5018
2021-05-06 00:00:00,14.5178,1.1186,2.4871
2021-05-07 00:00:00,14.3481,1.1236,2.4853
2021-05-10 00:00:00,14.0979,1.1056,2.5534
2021-05-11 00:00:00,13.8902,1.106,2.5482
2021-05-12 00:00:00,13.7992,1.1059,2.5087
2021-05-13 00:00:00,13.8719,1.1155,2.5015
2021-05-17 00:00:00,14.1113,1.1342,2.4991
2021-05-18 00:00:00,14.1192,1.1351,2.4972
2021-05-19 00:00:00,14.0923,1.1329,2.502
2021-05-20 00:00:00,14.0012,1.1256,2.5183
2021-05-21 00:00:00,13.8613,1.1143,2.5437
2021-05-24 00:00:00,13.886,1.1163,2.5391
2021-05-25 00:00:00,13.9717,1.1232,2.5236
2021-05-28 00:00:00,14.0838,1.1322,2.5035
2021-05-31 00:00:00,14.2183,1.143,2.4798
2021-06-01 00:00:00,14.31,1.1504,2.4639
2021-06-02 00:00:00,13.6723,1.1435,2.499
2021-06-03 00:00:00,13.8226,1.153,2.4698
2021-06-04 00:00:00,13.8508,1.1601,2.4438
2021-06-07 00:00:00,13.7581,1.1588,2.4184
2021-06-08 00:00:00,13.5718,1.1466,2.4182
2021-06-09 00:00:00,13.7168,1.1493,2.3443
2021-06-10 00:00:00,13.7837,1.1549,2.3329
2021-06-11 00:00:00,13.8003,1.1563,2.3301
2021-06-14 00:00:00,11.6548,1.1106,2.3736
2021-06-15 00:00:00,7.3557,0.6472,2.4491
2021-06-16 00:00:00,7.2931,0.6501,2.6567
2021-06-17 00:00:00,7.9193,0.6472,2.6563
2021-06-18 00:00:00,8.1269,0.652,2.6737
2021-06-21 00:00:00,8.1388,0.653,2.6698
2021-06-22 00:00:00,8.1557,0.6543,2.6643
2021-06-23 00:00:00,8.1541,0.6542,2.6648
2021-06-25 00:00:00,10.6072,1.1116,2.6419
2021-06-28 00:00:00,10.6999,1.1193,2.63
2021-06-29 00:00:00,10.6111,1.1183,2.589
2021-06-30 00:00:00,10.5856,1.1156,2.5952
2021-07-01 00:00:00,10.4387,1.1001,2.6319
2021-07-02 00:00:00,10.4629,1.1027,2.6258
2021-07-05 00:00:00,10.5244,1.111,2.6097
2021-07-06 00:00:00,10.5217,1.1107,2.6104
2021-07-07 00:00:00,10.5429,1.1131,2.6047
2021-07-08 00:00:00,10.5459,1.1135,2.6039
2021-07-09 00:00:00,10.6007,1.1192,2.5905
2021-07-12 00:00:00,10.6188,1.1212,2.586
2021-07-13 00:00:00,10.6822,1.1279,2.5707
2021-07-14 00:00:00,10.7172,1.1315,2.5623
2021-07-15 00:00:00,10.7889,1.1391,2.5452
2021-07-16 00:00:00,10.7625,1.1364,2.5514
2021-07-19 00:00:00,10.8545,1.1443,2.5356
2021-07-20 00:00:00,10.92,1.1511,2.5206
2021-07-22 00:00:00,10.9967,1.1609,2.5104
2021-07-26 00:00:00,10.9513,1.1556,2.5416
2021-07-27 00:00:00,10.8558,1.1518,2.568
2021-07-28 00:00:00,10.8611,1.1523,2.5668
2021-07-29 00:00:00,10.7837,1.1534,2.5805
2021-07-30 00:00:00,10.4942,1.1452,2.7225
2021-08-02 00:00:00,10.522,1.1491,2.7147
2021-08-03 00:00:00,10.5792,1.1589,2.637
2021-08-04 00:00:00,10.5514,1.157,2.6406
2021-08-05 00:00:00,10.2854,1.1293,2.7351
2021-08-06 00:00:00,10.3119,1.1421,2.879
2021-08-09 00:00:00,10.3148,1.1425,2.8782
2021-08-10 00:00:00,10.2436,1.1384,2.9346
2021-08-11 00:00:00,10.1653,1.1417,2.9802
2021-08-12 00:00:00,10.0598,1.1298,3.0115
2021-08-13 00:00:00,10.1497,1.1315,3.0692
2021-08-16 00:00:00,10.0752,1.1232,3.0919
2021-08-17 00:00:00,9.8403,1.1452,3.0615
2021-08-18 00:00:00,10.2191,1.1711,3.1249
2021-08-19 00:00:00,9.9865,1.1613,3.2135
2021-08-20 00:00:00,9.9604,1.1584,3.229
2021-08-23 00:00:00,10.283,1.1919,3.1244
2021-08-24 00:00:00,10.5113,1.2184,3.0565
2021-08-25 00:00:00,10.6291,1.2321,3.0226
2021-08-26 00:00:00,10.8119,1.2471,2.9925
2021-08-27 00:00:00,10.8263,1.2487,2.9885
2021-08-30 00:00:00,10.7816,1.2436,3.0009
2021-08-31 00:00:00,10.9066,1.258,2.9665
2021-09-01 00:00:00,11.1072,1.2812,2.9129
2021-09-02 00:00:00,11.3167,1.3053,2.859
2021-09-03 00:00:00,11.2933,1.3026,2.8649
2021-09-06 00:00:00,11.1859,1.2902,2.8925
2021-09-07 00:00:00,11.0221,1.2713,2.9355
2021-09-08 00:00:00,10.6238,1.2254,3.0456
2021-09-09 00:00:00,10.8931,1.2564,2.9703
2021-09-10 00:00:00,10.7463,1.2395,3.0108
2021-09-13 00:00:00,10.3482,1.1936,3.1267
2021-09-14 00:00:00,10.5369,1.2154,3.0706
2021-09-15 00:00:00,10.8262,1.2487,2.9886
2021-09-16 00:00:00,10.7254,1.2371,3.0167
2021-09-17 00:00:00,10.6695,1.2306,3.0325
2021-09-21 00:00:00,10.6312,1.2262,3.0434
2021-09-22 00:00:00,10.6526,1.2287,3.0373
2021-09-23 00:00:00,10.7039,1.2346,3.0227
2021-09-24 00:00:00,10.837,1.25,2.9856
2021-09-27 00:00:00,11.2369,1.2961,2.8794
2021-09-28 00:00:00,11.3213,1.3058,2.8579
2021-09-29 00:00:00,11.4359,1.3191,2.8293
2021-09-30 00:00:00,11.4675,1.3227,2.8214
2021-10-01 00:00:00,11.4459,1.3202,2.8268
2021-10-04 00:00:00,11.5672,1.3342,2.7971
2021-10-05 00:00:00,11.5564,1.333,2.7997
2021-10-06 00:00:00,11.6689,1.346,2.7727
2021-10-07 00:00:00,11.7229,1.3522,2.7599
2021-10-08 00:00:00,11.7325,1.3533,2.7577
2021-10-11 00:00:00,11.6966,1.3492,2.7661
2021-10-12 00:00:00,11.6858,1.3479,2.7687
2021-10-13 00:00:00,11.5126,1.328,2.8103
2021-10-14 00:00:00,11.6631,1.3453,2.7741
2021-10-15 00:00:00,11.6657,1.3456,2.7735
2021-10-18 00:00:00,11.7692,1.3576,2.7491
2021-10-21 00:00:00,11.9781,1.3817,2.7011
2021-10-22 00:00:00,12.019,1.3864,2.6919
2021-10-25 00:00:00,12.1785,1.4048,2.6567
2021-10-26 00:00:00,12.2758,1.416,2.6356
2021-10-27 00:00:00,12.2998,1.4188,2.6305
2021-10-28 00:00:00,12.2901,1.4177,2.6326
2021-10-29 00:00:00,12.3205,1.4212,2.6261
2021-11-01 00:00:00,12.2832,1.4169,2.634
2021-11-02 00:00:00,12.4524,1.4364,2.5982
2021-11-03 00:00:00,12.6225,1.456,2.5632
2021-11-05 00:00:00,12.8895,1.4868,2.5101
2021-11-08 00:00:00,12.8764,1.4853,2.5127
2021-11-09 00:00:00,12.5616,1.449,2.5757
2021-11-10 00:00:00,12.7643,1.4724,2.5348
2021-11-11 00:00:00,12.9644,1.4954,2.4956
2021-11-12 00:00:00,12.9403,1.4927,2.5003
2021-11-15 00:00:00,13.045,1.5047,2.4802
2021-11-16 00:00:00,13.3638,1.5415,2.4211
2021-11-17 00:00:00,13.3839,1.5438,2.4174
2021-11-19 00:00:00,12.9394,1.4925,2.5005
2021-11-22 00:00:00,13.1318,1.5147,2.4638
2021-11-23 00:00:00,13.2671,1.5303,2.4387
2021-11-24 00:00:00,13.2446,1.5277,2.4428
2021-11-25 00:00:00,13.385,1.5439,2.4172
2021-11-26 00:00:00,13.5937,1.568,2.3801
2021-11-29 00:00:00,13.5991,1.5686,2.3792
2021-11-30 00:00:00,13.8886,1.602,2.3296
2021-12-01 00:00:00,13.6594,1.5958,2.3619
2021-12-02 00:00:00,13.4981,1.5728,2.3796
2021-12-03 00:00:00,13.2569,1.5319,2.4218
2021-12-06 00:00:00,13.0508,1.5282,2.4204
2021-12-07 00:00:00,13.092,1.5328,2.4058
2021-12-08 00:00:00,12.9636,1.5233,2.401
2021-12-09 00:00:00,12.7814,1.5339,2.3795
2021-12-10 00:00:00,12.8905,1.5576,2.3226
2021-12-13 00:00:00,13.1414,1.5901,2.2701
2021-12-14 00:00:00,13.2934,1.6086,2.2454
2021-12-15 00:00:00,13.2148,1.6028,2.2521
2021-12-16 00:00:00,13.1296,1.5925,2.2668
2021-12-17 00:00:00,13.2137,1.6027,2.2523
2021-12-20 00:00:00,13.0439,1.5874,2.2708
2021-12-21 00:00:00,13.0422,1.5872,2.2711
2021-12-22 00:00:00,13.2366,1.6109,2.2377
2021-12-23 00:00:00,13.4051,1.6314,2.2096
2021-12-24 00:00:00,13.5391,1.6477,2.1877
2021-12-27 00:00:00,13.4694,1.6392,2.1991
2021-12-28 00:00:00,13.2418,1.6191,2.2362
2021-12-29 00:00:00,13.2502,1.6201,2.2348
2021-12-30 00:00:00,13.3814,1.6362,2.2129
2021-12-31 00:00:00,13.6349,1.6672,2.1718
2022-01-03 00:00:00,14.0808,1.7217,2.103
2022-01-04 00:00:00,14.2757,1.7455,2.0743
2022-01-05 00:00:00,14.5839,1.7832,2.0305
2022-01-06 00:00:00,14.687,1.7958,2.0162
2022-01-07 00:00:00,14.8178,1.8118,1.9984
2022-01-10 00:00:00,14.6349,1.7894,2.0234
2022-01-11 00:00:00,14.5932,1.7843,2.0292
2022-01-12 00:00:00,14.6415,1.7902,2.0225
2022-01-13 00:00:00,14.882,1.8197,1.9898
2022-01-18 00:00:00,15.0164,1.8361,1.972
2022-01-19 00:00:00,15.0222,1.8368,1.9712
2022-01-20 00:00:00,14.9093,1.823,1.9861
2022-01-21 00:00:00,14.9471,1.8276,1.9811
2022-01-24 00:00:00,14.9447,1.8273,1.9814
2022-01-25 00:00:00,14.7137,1.7991,2.0125
2022-01-26 00:00:00,14.5608,1.7804,2.0337
2022-01-27 00:00:00,14.2404,1.7412,2.0794
2022-01-28 00:00:00,14.234,1.7404,2.0804
2022-01-31 00:00:00,14.4454,1.7663,2.0499
2022-02-01 00:00:00,14.3173,1.7506,2.0683
2022-02-02 00:00:00,13.9069,1.7002,2.1295
2022-02-03 00:00:00,14.2549,1.7428,2.0775
2022-02-07 00:00:00,14.2529,1.7425,2.0778
2022-02-08 00:00:00,13.9854,1.7098,2.1175
2022-02-09 00:00:00,12.783,1.6419,2.1993
2022-02-10 00:00:00,12.8386,1.6587,2.1931
