LIST OF QUOTED SECURITIES AND ISSUED QUANTITY AS AT 31ST DECEMBER 2018,,,
SECURITY ID,NAME                             ,ISSUED QUANTITY,ISIN CODE
OSEA-P-0003,OVERSEAS REALTY (CEYLON) PLC,15261,LK0133P00034
PABC-N-0000,PAN ASIA BANKING CORPORATION PLC,442561629,LK0346N00003
PABC/BC/30/10/19A9.75,PAN ASIA BANKING CORPORATION PLC,19120000,LK0346D22594
PABC/BC/30/10/19B9.5233,PAN ASIA BANKING CORPORATION PLC,10880000,LK0346D22602
PABC/BD/29/09/19-C2311-1,PAN ASIA BANKING CORPORATION PLC,18556741,LK0346D23113
PABC/BD/29/09/19-C2312,PAN ASIA BANKING CORPORATION PLC,8351812,LK0346D23121
PALM-N-0000,PALM GARDEN HOTELS PLC,43267000,LK0208N00005
PAP-N-0000,PANASIAN POWER PLC,500000000,LK0372N00009
PARA-N-0000,PARAGON CEYLON PLC,1000280,LK0134N00003
PARQ-N-0000,SWISSTEK (CEYLON) PLC,27372000,LK0135N00000
PCH-N-0000,PC HOUSE PLC,343400001,LK0367N00009
PCHH-N-0000,ADAM CAPITAL PLC,252000242,LK0417N00002
PCP-N-0000,PC PHARMA PLC,101000020,LK0407N00003
PDL-N-0000,PROPERTY DEVELOPMENT PLC,66000000,LK0138N00004
PEG-N-0000,PEGASUS HOTELS OF CEYLON PLC,30391538,LK0136N00008
PHAR-N-0000,COLOMBO CITY HOLDINGS PLC,1272857,LK0051N00009
PINS-N-0000,PEOPLE'S INSURANCE PLC,200000000,LK0445N00003
PLC-N-0000,PEOPLE'S LEASING & FINANCE PLC,1579862482,LK0399N00002
PLC/BD/12/11/19-C2322-9.,PEOPLE'S LEASING & FINANCE PLC,21757800,LK0399D23229
PLC/BD/12/11/20-C2323-9.,PEOPLE'S LEASING & FINANCE PLC,38242200,LK0399D23237
PLC/BD/16/11/19-C2373-11,PEOPLE'S LEASING & FINANCE PLC,5420400,LK0399D23732
PLC/BD/16/11/20-C2374-12,PEOPLE'S LEASING & FINANCE PLC,6593500,LK0399D23740
PLC/BD/16/11/21-C2375-12,PEOPLE'S LEASING & FINANCE PLC,67986100,LK0399D23757
PLC/BD/18/04/22-C2399-12,PEOPLE'S LEASING & FINANCE PLC,7046000,LK0399D23997
PLC/BD/18/04/23-C2398-12,PEOPLE'S LEASING & FINANCE PLC,52954000,LK0399D23989
PMB-N-0000,PEOPLE`S MERCHANT FINANCE  PLC,67500000,LK0221N00008
RAL-N-0000,RENUKA AGRI FOODS PLC,561750000,LK0361N00002
RCH-N-0000,RENUKA HOTELS PLC,40297530,LK0454N00005
RCL-N-0000,ROYAL CERAMICS LANKA PLC,110789384,LK0217N00006
RDB/BD/29/01/20-C2292-9,PRADESHIYA SANWARDANA BANK,21288500,LK0437D22922
RDB/BD/29/01/20-C2293-8.,PRADESHIYA SANWARDANA BANK,101300,LK0437D22930
RDB/BD/29/01/20-C2294-8.,PRADESHIYA SANWARDANA BANK,3610200,LK0437D22948
REEF-N-0000,CITRUS LEISURE PLC,96650427,LK0083N00002
REG-N-0000,REGNIS (LANKA) PLC,11267863,LK0173N00001
RENU-N-0000,RENUKA CITY HOTELS PLC.,7000000,LK0201N00000
REXP-N-0000,RICHARD PIERIS EXPORTS PLC,11163745,LK0209N00003
RFL-N-0000,RAMBODA FALLS PLC,20000000,LK0415N00006
RGEM-N-0000,RADIANT GEMS INTERNATIONAL PLC,2400000,LK0140N00000
RHL-N-0000,RENUKA HOLDINGS PLC,89034626,LK0355N00004
RHL-X-0000,RENUKA HOLDINGS PLC,12856830,LK0355X00003
RHTL-N-0000,THE FORTRESS RESORTS PLC,110886684,LK0308N00003
RICH-N-0000,RICHARD PIERIS AND COMPANY PLC,2035038275,LK0143N00004
RICH-P-0001,RICHARD PIERIS AND COMPANY PLC,1562500,LK0143P00017
RICH/BC/16/05/19C11.25,RICHARD PIERIS AND COMPANY PLC,19250000,LK0143D21852
RIL-N-0000,R I L PROPERTY PLC,800000000,LK0452N00009
RPBH-N-0000,ROYAL PALMS BEACH HOTELS PLC,50000000,LK0307N00005
RWSL-N-0000,RAIGAM WAYAMBA SALTERNS PLC,282207320,LK0363N00008
SAMP-N-0000,SAMPATH BANK PLC,280902248,LK0090N00007
SAMP/BD/10/06/21-C2352-1,SAMPATH BANK PLC,59526500,LK0090D23521
SAMP/BD/10/06/21-C2353,SAMPATH BANK PLC,473500,LK0090D23539
SAMP/BD/14/12/19-C2271-8,SAMPATH BANK PLC,31765500,LK0090D22713
SAMP/BD/14/12/19-C2273-8,SAMPATH BANK PLC,38234500,LK0090D22739
SAMP/BD/18/11/20-C2328-9,SAMPATH BANK PLC,67412700,LK0090D23281
SAMP/BD/18/11/20-C2329,SAMPATH BANK PLC,2587300,LK0090D23299
SAMP/BD/20/03/23-C2390-1,SAMPATH BANK PLC,75000000,LK0090D23901
SAMP/BD/21/12/22-C2389-1,SAMPATH BANK PLC,60000000,LK0090D23893
SCAP-N-0000,SOFTLOGIC CAPITAL PLC,688160000,LK0396N00008
SDB-N-0000,SANASA DEVELOPMENT BANK PLC,56308252,LK0412N00003
SDB/BD/31/12/20-C2337-10,SANASA DEVELOPMENT BANK PLC,4026100,LK0412D23378
SDB/BD/31/12/20-C2339-10,SANASA DEVELOPMENT BANK PLC,5619500,LK0412D23394
SELI-N-0000,SELINSING PLC,5678247,LK0147N00005
SEMB-N-0000,S M B LEASING PLC,1191766772,LK0215N00000
SEMB-X-0000,S M B LEASING PLC,614066101,LK0215X00009
SERV-N-0000,THE KINGSBURY PLC,242000000,LK0084N00000
SEYB-N-0000,SEYLAN BANK PLC,184104010,LK0182N00002
SEYB-X-0000,SEYLAN BANK PLC,181995082,LK0182X00001
SEYB/BD/15/07/21-C2355-1,SEYLAN BANK PLC,17103200,LK0182D23559
SEYB/BD/15/07/21-C2356,SEYLAN BANK PLC,174000,LK0182D23567
SEYB/BD/15/07/23-C2354-1,SEYLAN BANK PLC,32722800,LK0182D23542
SEYB/BD/22/12/19-C2278-8,SEYLAN BANK PLC,18665200,LK0182D22783
SEYB/BD/22/12/19-C2279-8,SEYLAN BANK PLC,300,LK0182D22791
SEYB/BD/22/12/20-C2277-8,SEYLAN BANK PLC,25055200,LK0182D22775
SEYB/BD/22/12/20-C2280-8,SEYLAN BANK PLC,3005200,LK0182D22809
SEYB/BD/29/03/23-C2395-1,SEYLAN BANK PLC,39100000,LK0182D23955
SEYB/BD/29/03/25-C2396-1,SEYLAN BANK PLC,7150000,LK0182D23963
SEYB/BD/29/03/28-C2397-1,SEYLAN BANK PLC,16090000,LK0182D23971
SFCL-N-0000,SENKADAGALA FINANCE COMPANY PLC,72475061,LK0350N00005
SFCL/BD/09/11/19-C2369,SENKADAGALA FINANCE COMPANY PLC,100,LK0350D23693
SFCL/BD/09/11/19-C2372-1,SENKADAGALA FINANCE COMPANY PLC,1895100,LK0350D23727
SFCL/BD/09/11/20-C2368-1,SENKADAGALA FINANCE COMPANY PLC,23509400,LK0350D23685
SFCL/BD/09/11/20-C2370,SENKADAGALA FINANCE COMPANY PLC,622700,LK0350D23701
SFIN-N-0000,SINGER FINANCE LANKA PLC,202074075,LK0373N00007
SFIN/BD/06/04/19-C2348-1,SINGER FINANCE LANKA PLC,4093000,LK0373D23489
SFIN/BD/06/04/20-C2347-1,SINGER FINANCE LANKA PLC,5907000,LK0373D23471
SFIN/BD/17/06/20-C2307-9,SINGER FINANCE LANKA PLC,15000000,LK0373D23075
SFL-N-0000,SINHAPUTHRA FINANCE PLC,62958930,LK0365N00003
SFL-P-0000,SINHAPUTHRA FINANCE PLC,6707650,LK0365P00008
SFS-N-0000,SWARNAMAHAL FINANCIAL SERVICES PLC,500000140,LK0378N00006
SHAL-N-0000,SHALIMAR (MALAY) PLC.,5397840,LK0151N00007
SHAW-N-0000,LEE HEDGES PLC,25602730,LK0152N00005
SHL-N-0000,SOFTLOGIC HOLDINGS PLC,1192543209,LK0386N00009
SHOT-N-0000,SERENDIB HOTELS PLC,75514738,LK0149N00001
SHOT-X-0000,SERENDIB HOTELS PLC,36011056,LK0149X00000
SIGV-N-0000,SIGIRIYA VILLAGE HOTELS PLC,9000000,LK0154N00001
SIL-N-0000,SAMSON INTERNATIONAL PLC,4232771,LK0205N00001
SING-N-0000,STANDARD CAPITAL PLC,5540828,LK0155N00008
SINH-N-0000,SINGHE HOSPITALS PLC,398225895,LK0440N00004
SINI-N-0000,SINGER INDUSTRIES (CEYLON) PLC,10000380,LK0157N00004
SINS-N-0000,SINGER (SRI LANKA) PLC,375628830,LK0156N00006
SINS/BD/15/03/19-C2343,SINGER (SRI LANKA) PLC,15394400,LK0156D23439
SINS/BD/15/03/19-C2344-1,SINGER (SRI LANKA) PLC,4605600,LK0156D23447
SINS/BD/28/09/21-C2412-1,SINGER (SRI LANKA) PLC,6568000,LK0156D24122
SIRA-N-0000,SIERRA CABLES PLC,537512430,LK0351N00003
SLFL/BD/03/10/22-C2383-1,SIYAPATHA FINANCE PLC,10000000,LK0432D23830
SLFL/BD/04/10/22-C2384-1,SIYAPATHA FINANCE PLC,10000000,LK0432D23848
SLFL/BD/20/09/19-C2358-1,SIYAPATHA FINANCE PLC,14219900,LK0432D23582
SLFL/BD/20/09/21-C2357-1,SIYAPATHA FINANCE PLC,10780100,LK0432D23574
SLFL/BD/24/12/19-C2281-8,SIYAPATHA FINANCE PLC,10000000,LK0432D22816
SLND-N-0000,SERENDIB LAND PLC,360000,LK0150N00009
SLTL-N-0000,SRI LANKA TELECOM PLC,1804860000,LK0312N00005
SLTL/BD/19/04/28-C2400-1,SRI LANKA TELECOM PLC,20760000,LK0312D24006
SLTL/BD/19/04/28-C2403-1,SRI LANKA TELECOM PLC,49240000,LK0312D24030
SMOT-N-0000,SATHOSA MOTORS PLC,6033622,LK0211N00009
SOY-N-0000,CONVENIENCE FOODS LANKA PLC,2750000,LK0196N00002
SPEN-N-0000,AITKEN SPENCE PLC,405996045,LK0004N00008
STAF-N-0000,DOLPHIN HOTELS PLC,31621477,LK0158N00002
SUGA-N-0000,PELWATTE SUGAR INDUSTRIES PLC,67976891,LK0137N00006
SUN-N-0000,SUNSHINE HOLDINGS PLC,149554103,LK0160N00008
SWAD-N-0000,SWADESHI INDUSTRIAL WORKS  PLC,149333,LK0161N00006
TAFL-N-0000,THREE ACRE FARMS PLC,23545000,LK0236N00006
TAJ-N-0000,TAL LANKA HOTELS PLC,139637494,LK0162N00004
TANG-N-0000,TANGERINE BEACH HOTELS PLC,20000000,LK0163N00002
TAP-N-0000,AMBEON CAPITAL PLC,1002724815,LK0411N00005
TESS-N-0000,TESS AGRO PLC,339797287,LK0333N00001
TESS-X-0000,TESS AGRO PLC,50000000,LK0333X00000
TFC-N-0000,THE FINANCE COMPANY PLC,57966232,LK0230N00009
TFC-X-0000,THE FINANCE COMPANY PLC,100000000,LK0230X00008
TFIL-N-0000,TRADE FINANCE AND INVESTMENTS PLC,56800400,LK0398N00004
TILE-N-0000,LANKA TILES PLC,53050410,LK0114N00005
TJL-N-0000,TEEJAY LANKA PLC,701956580,LK0394N00003
TKYO-N-0000,TOKYO CEMENT COMPANY (LANKA) PLC,267300000,LK0165N00007
TKYO-X-0000,TOKYO CEMENT COMPANY (LANKA) PLC,133650000,LK0165X00006
TPL-N-0000,TALAWAKELLE TEA ESTATES PLC,23750000,LK0311N00007
TRAN-N-0000,TRANS ASIA HOTELS PLC,200000000,LK0166N00005
TSML-N-0000,TEA SMALLHOLDER FACTORIES PLC,30000000,LK0284N00006
TWOD-N-0000,TOUCHWOOD INVESTMENTS PLC,106905600,LK0321N00006
TYRE-N-0000,KELANI TYRES PLC,80400000,LK0216N00008
UAL-N-0000,UNION ASSURANCE PLC,58928572,LK0179N00008
UBC-N-0000,UNION BANK OF COLOMBO PLC,1091406249,LK0306N00007
UCAR-N-0000,UNION CHEMICALS LANKA PLC,1500000,LK0178N00000
UDPL-N-0000,UDAPUSSELLAWA  PLANTATIONS PLC,19398850,LK0287N00009
UML-N-0000,UNITED MOTORS LANKA PLC,100900626,LK0183N00000
VANI-N-0000,VANIK INCORPORATION PLC,65481650,LK0212N00007
VANI-X-0000,VANIK INCORPORATION PLC,11737290,LK0212X00006
VFIN-N-0000,VALLIBEL FINANCE PLC,58863350,LK0364N00006
VFIN/BC/20/02/19A14.75,VALLIBEL FINANCE PLC,3507400,LK0364D21409
VFIN/BC/20/02/19B15,VALLIBEL FINANCE PLC,198000,LK0364D21417
VFIN/BC/20/02/19C15.5,VALLIBEL FINANCE PLC,1294600,LK0364D21425
VFIN/BD/31/03/20-C2298-1,VALLIBEL FINANCE PLC,10000000,LK0364D22985
VLL-N-0000,VIDULLANKA PLC,837785465,LK0347N00001
VONE-N-0000,VALLIBEL ONE PLC,1086559353,LK0389N00003
VPEL-N-0000,VALLIBEL POWER ERATHNA PLC,747109731,LK0352N00001
WAPO-N-0000,GUARDIAN CAPITAL PARTNERS PLC,25833808,LK0317N00004
WATA-N-0000,WATAWALA  PLANTATIONS  PLC,200962555,LK0246N00005
YORK-N-0000,YORK ARCADE HOLDINGS PLC,750000,LK0171N00005
