LIST OF QUOTED SECURITIES AND ISSUED QUANTITY AS AT 31ST DECEMBER 2014,,,,,
SECURITY ID,NAME                               ,ISSUED QUANTITY,SECURITY ID,COMPANY NAME,ISIN CODE
,,,TWOD-R-0000,TOUCHWOOD INVESTMENTS PLC,LK0321R00007
,,,TYRE-B-0000,KELANI TYRES PLC,LK0216B00003
,,,TYRE-N-0000,KELANI TYRES PLC,LK0216N00008
,,,UAL -B-0000,UNION ASSURANCE PLC,LK0179B00003
,,,UAL -N-0000,UNION ASSURANCE PLC,LK0179N00008
,,,UAL -R-0000,UNION ASSURANCE PLC,LK0179R00009
,,,UBC -N-0000,UNION BANK OF COLOMBO PLC,LK0306N00007
,,,UCAR-N-0000,UNION CHEMICALS LANKA PLC,LK0178N00000
,,,UDPL-N-0000,UDAPUSSELLAWA  PLANTATIONS PLC,LK0287N00009
,,,UDPL-R-0000,UDAPUSSELLAWA  PLANTATIONS PLC,LK0287R00000
,,,UML -B-0000,UNITED MOTORS LANKA PLC,LK0183B00005
,,,UML -N-0000,UNITED MOTORS LANKA PLC,LK0183N00000
,,,VANI-B-0000,VANIK INCORPORATION LIMITED,LK0212B00002
,,,VANI-B-0002,VANIK INCORPORATION LIMITED,LK0212B00028
,,,VANI-N-0000,VANIK INCORPORATION LIMITED,LK0212N00007
,,,VANI-R-0000,VANIK INCORPORATION LIMITED,LK0212R00008
,,,VANI-W-0000,VANIK INCORPORATION LIMITED,LK0212W00008
,,,VANI-W-0001,VANIK INCORPORATION LIMITED,LK0212W00016
,,,VANI-W-0002,VANIK INCORPORATION LIMITED,LK0212W00024
,,,VANI-X-0000,VANIK INCORPORATION LIMITED,LK0212X00006
,,,VFIN-N-0000,VALLIBEL FINANCE PLC,LK0364N00006
,,,VLL -B-0000,VIDULLANKA PLC,LK0347B00006
,,,VLL -N-0000,VIDULLANKA PLC,LK0347N00001
,,,VLL -R-0000,VIDULLANKA PLC,LK0347R00002
,,,VONE-N-0000,VALLIBEL ONE PLC,LK0389N00003
,,,VPEL-B-0000,VALLIBEL POWER ERATHNA PLC,LK0352B00006
,,,VPEL-N-0000,VALLIBEL POWER ERATHNA PLC,LK0352N00001
,,,WAPO-B-0000,GUARDIAN CAPITAL PARTNERS PLC,LK0317B00009
,,,WAPO-N-0000,GUARDIAN CAPITAL PARTNERS PLC,LK0317N00004
,,,WAPO-R-0000,GUARDIAN CAPITAL PARTNERS PLC,LK0317R00005
,,,WATA-N-0000,WATAWALA  PLANTATIONS  PLC,LK0246N00005
,,,YORK-N-0000,YORK ARCADE HOLDINGS PLC,LK0171N00005
,,,YORK-R-0000,YORK ARCADE HOLDINGS PLC,LK0171R00006
